시군명,발생년도,발생일자,주야구분명,사고요일,사고유형_대분류,사고유형,법규위반대분류명,법규위반내용,도로형태_대분류,도로형태,가해자 당사자 종별,당사자1_차종,피해자 당사자 종별,당사자2_차종,사망자수,중상자수,부상자수,부상신고자수,경상자수,WGS84위도,WGS84경도
양평군,2016   ,2016-05-23 07시,주간,월요일,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,대형,없음,없음,1,0,1,0,0,37.50495105,127.52899838
용인시,2016   ,2016-05-23 05시,야간,월요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,1,0,3,1,1,37.24160611,127.29885855
평택시,2016   ,2016-05-22 19시,야간,일요일,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,2,0,2,0,0,37.05926847,127.09215886
안양시,2016   ,2016-05-22 17시,주간,일요일,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,1,3,5,0,1,37.42364876,126.89768598
평택시,2016   ,2016-05-21 14시,주간,토요일,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.00399232,126.94534112
고양시,2016   ,2016-05-21 07시,주간,토요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1,0,1,0,0,37.63005374,126.8380445
남양주시,2016   ,2016-05-21 02시,야간,토요일,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1,0,1,0,0,37.65026504,127.19180193
광주시,2016   ,2016-05-20 15시,주간,금요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1,0,4,0,3,37.30076634,127.36287073
광주시,2016   ,2016-05-20 15시,주간,금요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,중형,1,1,4,0,2,37.35862133,127.3187033
연천군,2016   ,2016-05-20 10시,주간,금요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1,0,1,0,0,38.10406165,127.07559491
고양시,2016   ,2016-05-20 07시,주간,금요일,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1,0,1,0,0,37.63012085,126.77876113
안산시,2016   ,2016-05-20 05시,야간,금요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,없음,없음,1,0,1,0,0,37.32587856,126.79563923
안산시,2016   ,2016-05-19 21시,야간,목요일,차대차,진행중 추돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,1,0,7,0,6,37.33178491,126.85899107
화성시,2016   ,2016-05-19 15시,주간,목요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,소형,1,1,2,0,0,37.22014084,127.02817413
성남시,2016   ,2016-05-18 11시,주간,수요일,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1,0,1,0,0,37.4068617,127.09856468
화성시,2016   ,2016-05-18 10시,주간,수요일,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,중형,보행자,보행자,1,0,1,0,0,37.10696857,126.97249131
안산시,2016   ,2016-05-18 01시,야간,수요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,2,0,1,37.32944025,126.83271073
이천시,2016   ,2016-05-17 20시,야간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,1,0,1,0,0,37.12076122,127.63140065
안산시,2016   ,2016-05-17 14시,주간,화요일,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1,0,1,0,0,37.32506815,126.80908056
안양시,2016   ,2016-05-17 11시,주간,화요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,이륜차,소형,1,0,1,0,0,37.4032319,126.88179392
안성시,2016   ,2016-05-16 21시,야간,월요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,승용차,경형,1,0,1,0,0,37.00415667,127.27085867
이천시,2016   ,2016-05-16 10시,주간,월요일,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,화물차,소형,1,0,1,0,0,37.1057539,127.54437682
안산시,2016   ,2016-05-16 04시,야간,월요일,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,화물차,대형,1,0,1,0,0,37.35919048,126.82720787
가평군,2016   ,2016-05-15 22시,야간,일요일,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,1,0,1,0,0,37.70016868,127.48881498
